age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
35,4,2,2,0.0,643,1,0,2,23,8,4.76210409293005,1.0,-1,0.0,3
49,2,0,1,0.0,2908,0,0,2,6,6,4.76210409293005,1.0,-1,0.0,3
36,7,2,1,0.0,99,0,0,2,17,6,4.475851471625275,8.999999999999996,-1,0.0,3
31,1,1,1,0.0,671,1,0,2,18,6,5.883208394486513,3.999999999999999,-1,0.0,3
36,1,1,0,0.0,828,0,0,0,13,8,7.233330715238097,1.0,345,7.999999999999997,0
33,7,1,1,0.0,70,1,0,0,21,5,4.805534336641023,3.0,-1,0.0,3
26,9,2,2,0.0,192,1,0,2,15,8,5.295706240372823,1.0,-1,0.0,3
58,0,1,1,0.0,1813,1,0,1,17,5,2.079038359736477,1.0,-1,0.0,3
38,9,1,1,0.0,381,1,0,2,29,8,3.69545327015172,2.0,-1,0.0,3
36,4,1,2,0.0,4069,0,0,0,21,9,5.412224743622339,1.0,-1,0.0,3
64,5,0,1,0.0,630,0,0,0,21,1,3.443224450329921,1.0,-1,0.0,3
42,1,1,0,0.0,1556,0,1,0,8,5,3.5882778627489147,1.0,-1,0.0,3
55,5,1,1,0.0,1279,1,0,0,13,8,5.200396391919205,3.0,357,7.999999999999997,1
47,3,2,0,0.0,2785,1,0,0,13,8,5.55688030339919,1.0,-1,0.0,3
34,0,1,0,0.0,0,1,1,0,14,8,6.503320857844092,1.0,-1,0.0,3
41,3,1,0,0.0,46,0,0,0,22,1,4.531611257790985,1.0,-1,0.0,3
76,6,1,3,0.0,4984,0,0,1,28,0,5.059836679154535,1.0,182,1.0,2
38,0,0,1,0.0,0,0,0,2,5,6,2.968132269144789,1.0,-1,0.0,3
58,4,0,0,0.0,5914,0,0,2,17,6,3.140409198272226,3.999999999999999,-1,0.0,3
35,1,2,0,0.0,-759,1,0,0,31,5,3.8168013093567112,2.0,-1,0.0,3
31,1,1,0,0.0,-454,1,1,2,28,8,6.212180914320688,2.0,-1,0.0,3
42,4,1,2,0.0,4,1,0,0,17,5,6.079712011246557,1.0,-1,0.0,3
39,9,2,1,0.0,1104,0,0,0,20,9,4.805534336641023,2.0,105,2.0,2
35,1,1,2,0.0,5271,1,0,0,14,0,3.638803788620397,2.0,-1,0.0,3
23,1,1,0,0.0,-213,0,0,2,13,8,3.974843050661143,2.0,-1,0.0,3
48,4,1,2,0.0,1949,1,0,2,13,8,5.835252450172782,2.0,-1,0.0,3
36,7,1,1,0.0,4721,0,0,0,9,6,3.8737605561432313,1.0,92,4.999999999999998,2
51,9,0,1,0.0,2323,1,1,0,18,1,3.880723392090261,9.999999999999998,-1,0.0,3
30,4,2,2,0.0,3410,1,0,0,18,8,3.802196907148285,1.0,-1,0.0,3
74,5,1,0,0.0,5539,0,0,0,12,5,5.015193935009114,2.0,159,3.0,0
39,4,2,1,0.0,2644,0,0,0,19,1,4.141030604501615,7.0,-1,0.0,3
41,2,1,1,0.0,707,0,0,2,18,6,5.889973693315572,1.0,-1,0.0,3
41,0,2,1,0.0,4464,1,0,1,21,5,7.118400120714753,2.0,-1,0.0,3
39,2,1,2,1.0,-172,1,0,0,15,8,5.5356927487466585,2.0,-1,0.0,3
58,2,1,1,0.0,2,0,0,2,16,6,5.837560288340519,1.0,-1,0.0,3
33,4,2,2,0.0,1909,0,0,0,8,1,4.1351903403157015,2.0,-1,0.0,3
62,4,1,2,0.0,7458,0,0,0,30,10,4.2534312926967885,2.0,-1,0.0,3
23,1,2,1,0.0,0,1,0,0,8,8,1.6229724538258978,4.999999999999998,350,2.0,0
32,7,1,1,0.0,1273,1,0,0,16,0,7.036118563646875,2.0,328,1.0,0
33,4,1,2,0.0,148,0,0,2,20,8,5.912374482908842,1.0,-1,0.0,3
73,5,1,0,0.0,279,0,0,0,28,4,5.046213806386266,3.0,-1,0.0,3
32,4,2,2,0.0,537,0,0,2,29,8,4.111603669743604,3.0,-1,0.0,3
26,0,1,1,0.0,1595,0,0,0,15,6,3.9082428321288782,1.0,105,1.0,0
57,6,1,1,0.0,11000,0,0,0,19,9,4.175613775724496,1.0,-1,0.0,3
40,1,2,1,0.0,0,1,0,2,27,8,3.0102921895856265,3.999999999999999,-1,0.0,3
42,4,0,2,0.0,1243,0,0,0,26,1,6.468607661546323,3.999999999999999,-1,0.0,3
42,1,1,0,0.0,784,0,0,0,28,0,5.142816382121318,3.0,-1,0.0,3
42,1,1,3,0.0,0,0,0,2,26,8,4.540726475788741,2.0,-1,0.0,3
34,0,1,1,0.0,920,0,0,0,14,8,5.437528577815905,3.0,179,3.0,2
71,5,1,1,0.0,3,0,0,0,13,1,6.756782884038055,3.0,189,1.0,1
55,1,1,0,0.0,158,1,0,2,15,8,4.044783825834629,12.0,-1,0.0,3
40,1,1,1,0.0,1844,1,0,0,11,8,4.353254409709861,1.0,-1,0.0,3
58,4,1,2,0.0,2261,1,0,0,3,6,7.030539983842475,1.0,391,1.0,0
23,8,2,1,0.0,107,0,0,0,13,0,4.475851471625275,4.999999999999998,181,2.0,2
33,4,1,2,0.0,6513,1,0,0,11,4,4.007043275758349,1.0,343,1.0,1
48,4,1,2,0.0,1,0,0,1,10,9,4.437609707628935,1.0,-1,0.0,3
55,1,1,1,1.0,67,0,0,0,8,5,4.527035023357982,2.0,-1,0.0,3
30,7,2,1,0.0,438,1,0,0,18,8,3.452782403053413,1.0,178,1.0,0
59,5,1,1,0.0,493,0,0,0,30,0,4.383528931862561,1.0,-1,0.0,3
28,6,1,1,0.0,123,0,1,1,22,10,4.72575761237201,1.0,-1,0.0,3
73,5,1,0,0.0,796,0,0,0,23,0,6.264239722525141,1.0,182,3.0,2
35,7,1,1,0.0,0,1,0,0,30,5,4.452054429645555,3.0,-1,0.0,3
33,8,1,1,0.0,1536,0,0,0,9,9,4.503964342658188,1.0,94,2.0,2
59,1,1,1,0.0,0,1,0,2,20,8,4.280313744803609,3.999999999999999,-1,0.0,3
31,10,1,1,0.0,86,1,1,2,3,6,6.403029209535869,2.0,-1,0.0,3
29,10,2,2,0.0,150,1,0,0,5,8,3.974843050661143,1.0,-1,0.0,3
34,9,1,2,0.0,197,0,0,0,20,1,3.246212305034745,3.0,-1,0.0,3
53,5,1,0,0.0,0,0,1,2,27,6,5.978237103240205,1.0,-1,0.0,3
48,1,1,3,0.0,113,0,0,0,11,1,3.5086831058198653,12.0,-1,0.0,3
33,6,2,2,0.0,658,1,0,0,21,10,4.701100774043519,1.0,208,1.0,2
24,7,2,3,0.0,2022,0,0,0,23,0,3.935248805476202,3.999999999999999,-1,0.0,3
50,0,1,1,0.0,736,1,0,2,14,8,3.2003521031953595,1.0,-1,0.0,3
26,0,2,1,0.0,102,0,1,0,8,5,5.776738041111532,2.0,-1,0.0,3
57,0,1,1,0.0,4168,1,1,2,16,8,2.830859661649826,1.0,-1,0.0,3
47,7,1,3,0.0,4822,1,0,2,21,8,3.901412008973134,4.999999999999998,-1,0.0,3
36,0,2,2,0.0,994,0,0,0,6,8,4.247999406312657,1.0,90,5.999999999999999,2
53,0,1,1,0.0,53,1,0,0,18,8,5.004737942072966,1.0,-1,0.0,3
39,4,1,2,0.0,378,1,1,2,5,8,3.703357175890365,2.0,-1,0.0,3
35,6,1,1,0.0,5613,1,0,0,28,5,5.871885996034059,3.0,-1,0.0,3
35,4,1,1,0.0,53,1,0,0,18,9,4.9730108339059536,1.0,-1,0.0,3
40,3,2,2,0.0,7441,0,0,0,31,5,7.166562111240973,5.999999999999999,-1,0.0,3
32,0,0,1,0.0,-241,0,1,2,27,6,6.202410082475541,2.0,-1,0.0,3
60,5,0,2,0.0,439,0,1,0,25,8,5.256304731615281,1.0,321,1.0,0
63,3,1,0,0.0,333,0,0,1,1,10,4.758102489929905,1.0,-1,0.0,3
34,4,2,2,0.0,2646,0,0,0,14,0,3.8168013093567112,1.0,-1,0.0,3
28,1,1,0,0.0,674,1,0,1,14,8,6.3263213932190405,3.999999999999999,-1,0.0,3
45,1,1,0,0.0,803,1,0,0,4,8,5.967395730966087,3.999999999999999,-1,0.0,3
31,4,1,2,0.0,927,0,0,0,18,1,3.4716868189265604,3.999999999999999,-1,0.0,3
43,3,2,0,0.0,24,0,0,0,31,5,2.6140608187676,2.0,-1,0.0,3
29,1,2,1,0.0,234,1,0,0,8,8,3.794837549778266,1.0,345,1.0,1
42,1,1,1,0.0,879,1,0,0,18,9,3.802196907148285,1.0,-1,0.0,3
59,10,1,1,0.0,957,0,0,0,9,2,5.301698222049627,2.0,-1,0.0,3
39,0,0,1,0.0,83,1,0,0,30,5,3.140409198272226,5.999999999999999,-1,0.0,3
40,9,2,1,0.0,153,0,0,0,7,1,3.687503455426643,2.0,-1,0.0,3
51,4,1,0,1.0,57,1,1,2,8,8,3.0375370019885963,1.0,-1,0.0,3
40,9,1,2,0.0,84,0,0,0,28,1,5.907912647541672,7.999999999999997,-1,0.0,3
25,0,2,2,0.0,760,1,0,0,27,8,4.311982503938565,3.0,89,2.0,0
33,7,2,1,0.0,1852,0,0,1,25,3,4.94795089581764,1.0,204,3.0,1
34,4,1,2,0.0,0,0,0,0,6,1,3.794837549778266,2.0,-1,0.0,3
27,6,2,2,0.0,168,0,0,0,12,9,3.6714635363386248,1.0,196,1.0,2
58,4,1,2,0.0,0,0,0,0,14,11,4.900480392357877,2.0,-1,0.0,3
40,0,1,0,0.0,189,1,0,2,27,8,3.9419226980642974,2.0,-1,0.0,3
59,1,1,1,0.0,1376,0,1,2,9,8,3.0375370019885963,3.999999999999999,-1,0.0,3
56,7,0,1,0.0,450,0,0,2,9,6,2.830859661649826,1.0,-1,0.0,3
32,0,1,1,0.0,-1,0,0,0,8,5,4.337901520377776,2.0,-1,0.0,3
86,5,0,0,0.0,0,0,0,1,26,1,4.123442540076387,1.0,-1,0.0,3
45,1,1,0,0.0,804,1,0,2,16,8,5.443108684163486,1.0,-1,0.0,3
45,9,1,1,0.0,1412,1,0,0,11,8,6.014706241544275,3.999999999999999,-1,0.0,3
44,1,2,1,0.0,-435,1,0,2,27,8,3.8095180042890777,2.0,-1,0.0,3
45,1,1,1,0.0,10252,0,0,0,22,11,4.02603295217519,1.0,141,2.0,2
44,1,1,1,0.0,-448,1,0,2,18,6,3.866763764067921,2.0,-1,0.0,3
43,9,1,1,0.0,4945,1,0,0,3,11,4.29094021354444,3.0,185,2.0,2
53,7,0,0,0.0,-291,1,1,2,7,8,5.611483594047932,1.0,-1,0.0,3
35,1,1,1,0.0,1160,0,1,1,19,9,3.050915549346413,1.0,-1,0.0,3
32,1,1,1,0.0,254,1,0,0,19,9,7.489747002092836,3.0,-1,0.0,3
40,7,0,0,0.0,4,1,0,0,7,8,4.013400147229545,2.0,-1,0.0,3
34,0,1,1,0.0,79,1,0,2,23,8,3.3011841761121925,1.0,-1,0.0,3
36,6,1,1,0.0,188,1,1,0,4,8,6.547713140955552,3.0,333,2.0,2
47,3,1,1,0.0,582,0,0,0,13,1,3.188605368815128,1.0,-1,0.0,3
27,11,2,3,0.0,326,0,0,0,22,3,4.778020403941574,1.0,-1,0.0,3
34,1,1,1,0.0,467,1,0,0,13,8,4.158419257274588,2.0,357,2.0,0
34,4,2,2,0.0,1228,0,0,0,30,0,5.583061742475907,2.0,84,7.999999999999997,2
31,0,1,1,0.0,307,1,0,2,9,8,5.470780165381933,1.0,-1,0.0,3
25,7,1,1,0.0,50,1,0,2,5,8,4.840295995152278,1.0,-1,0.0,3
38,0,1,1,0.0,1767,1,0,0,12,9,6.273753071636508,7.0,-1,0.0,3
34,9,2,1,0.0,2085,0,0,0,10,1,4.893066076200762,3.0,182,2.0,2
43,10,2,2,0.0,983,1,0,0,26,3,3.443224450329921,1.0,-1,0.0,3
58,0,1,1,0.0,169,0,0,0,15,3,4.274973690166411,1.0,91,3.999999999999999,2
32,9,2,1,0.0,483,0,0,0,8,1,5.583061742475907,3.0,-1,0.0,3
36,1,0,0,0.0,17,1,0,0,16,5,4.789864365303994,1.0,-1,0.0,3
42,9,0,1,0.0,248,0,0,0,19,1,3.961763456584144,3.999999999999999,-1,0.0,3
50,0,1,1,0.0,-1415,0,0,0,19,1,4.900480392357877,2.0,-1,0.0,3
47,1,1,1,0.0,820,0,0,0,19,10,3.452782403053413,1.0,-1,0.0,3
35,4,2,2,0.0,68,0,0,2,6,6,6.612815649666957,1.0,-1,0.0,3
30,4,2,2,0.0,3473,0,0,0,12,7,6.809076122398689,2.0,-1,0.0,3
38,4,1,2,0.0,613,0,0,0,3,3,4.3934960825464895,1.0,-1,0.0,3
21,8,2,2,0.0,1258,0,0,0,7,5,5.06322696967053,1.0,-1,0.0,3
45,1,1,0,0.0,360,0,0,2,20,6,3.452782403053413,2.0,-1,0.0,3
57,4,1,2,0.0,2845,1,0,1,19,0,6.706547134105195,4.999999999999998,-1,0.0,3
30,8,2,2,0.0,3026,0,0,0,23,5,4.452054429645555,1.0,500,1.0,0
76,5,1,2,0.0,2991,0,0,0,25,4,4.158419257274588,1.0,95,2.0,2
37,4,0,2,0.0,122,1,0,2,19,8,7.371931833996058,2.0,-1,0.0,3
37,1,2,1,0.0,133,1,0,0,11,8,7.067965977354949,2.0,-1,0.0,3
31,4,2,2,0.0,115,0,0,0,17,7,4.111603669743604,1.0,-1,0.0,3
48,7,1,1,0.0,1573,0,0,0,5,1,3.974843050661143,1.0,-1,0.0,3
61,5,1,1,0.0,243,0,0,0,20,0,4.152644866185855,1.0,-1,0.0,3
39,1,1,0,0.0,275,1,0,2,16,6,4.123442540076387,2.0,-1,0.0,3
35,9,1,1,0.0,1368,0,0,0,27,8,4.789864365303994,1.0,41,2.0,1
20,8,2,1,0.0,215,0,0,0,24,9,4.774054745240442,1.0,95,4.999999999999998,2
49,0,1,1,0.0,3608,1,0,2,13,9,4.353254409709861,1.0,-1,0.0,3
28,1,2,3,0.0,913,1,0,2,27,8,5.583061742475907,2.0,-1,0.0,3
38,1,1,1,0.0,1165,1,0,0,13,1,6.056860685289721,3.0,94,8.0,0
44,9,2,1,0.0,285,1,0,0,12,8,4.955145838309587,3.0,-1,0.0,3
50,6,1,1,0.0,10052,0,0,0,13,1,5.793283331336166,2.0,-1,0.0,3
39,4,1,2,0.0,562,0,0,0,13,11,4.684466848791585,2.0,-1,0.0,3
41,0,2,1,0.0,-109,1,1,0,11,8,6.534140579575691,1.0,370,1.0,0
29,4,1,2,0.0,0,1,0,1,15,5,3.3843139693385544,2.0,-1,0.0,3
50,4,1,2,0.0,1612,0,0,0,15,6,5.454222788621013,2.0,98,2.0,1
26,4,2,2,0.0,3944,1,0,0,14,8,6.4227147904527975,2.0,-1,0.0,3
55,0,1,1,0.0,1633,0,0,0,11,4,4.242548701485387,1.0,192,2.0,2
38,1,1,3,0.0,0,1,0,0,2,0,5.295706240372823,2.0,267,1.0,0
32,0,0,1,0.0,1611,1,1,2,13,8,3.4042576221885303,1.0,-1,0.0,3
25,4,2,2,0.0,219,0,0,0,30,0,5.237847284227653,1.0,-1,0.0,3
66,0,1,1,0.0,4041,0,0,0,14,6,5.903441695349342,2.0,-1,0.0,3
31,1,2,1,0.0,4415,1,0,2,2,6,4.789864365303994,1.0,-1,0.0,3
30,7,2,1,0.0,1881,0,1,2,26,6,2.4845211729747705,1.0,-1,0.0,3
43,4,1,2,0.0,1258,0,0,2,20,10,4.721672234071738,1.0,-1,0.0,3
56,7,1,1,0.0,1150,0,1,0,17,9,3.535754494288526,1.0,117,3.0,0
46,1,0,0,0.0,916,1,0,0,11,8,5.280645660789948,2.0,-1,0.0,3
31,4,2,2,0.0,3384,0,0,0,16,11,3.894548740808586,1.0,104,2.0,2
41,4,1,2,0.0,-412,1,0,0,29,4,3.322496824365753,1.0,195,4.999999999999998,1
55,10,0,1,0.0,387,1,0,2,6,8,6.320745326414672,1.0,-1,0.0,3
34,9,1,1,0.0,1254,0,0,0,6,8,3.234911159750941,3.0,-1,0.0,3
72,5,1,0,0.0,2079,0,0,0,13,1,3.4716868189265604,1.0,191,3.0,1
51,1,1,0,0.0,3764,0,0,1,9,7,5.212960848201155,3.0,181,5.999999999999999,2
53,4,1,2,0.0,0,0,0,0,11,1,5.654658381932723,2.0,-1,0.0,3
35,4,2,2,0.0,6659,1,0,2,21,8,3.3011841761121925,1.0,-1,0.0,3
30,7,0,0,0.0,459,1,0,0,18,5,5.346065931954191,1.0,-1,0.0,3
38,0,1,1,0.0,47,1,1,0,31,5,2.878598417156589,10.999999999999998,-1,0.0,3
59,5,1,2,0.0,1296,0,0,0,11,1,6.214130109206549,10.999999999999998,-1,0.0,3
38,9,1,1,0.0,1478,0,0,0,12,1,6.3355854558481015,3.999999999999999,-1,0.0,3
26,1,2,1,0.0,5005,0,1,0,3,0,3.622172690104166,1.0,-1,0.0,3
33,4,1,2,0.0,23,1,1,0,6,3,3.8737605561432313,1.0,-1,0.0,3
37,4,2,2,0.0,72,1,1,0,20,0,6.25851293616363,4.999999999999998,150,7.0,0
33,0,1,1,0.0,0,1,0,0,17,9,3.246212305034745,1.0,-1,0.0,3
34,4,1,2,0.0,577,1,0,0,20,0,4.413249211862446,2.0,153,1.0,0
29,7,2,2,0.0,1788,0,0,0,27,10,4.881887399474654,1.0,-1,0.0,3
31,4,1,2,0.0,3160,1,0,0,26,0,5.846767094794021,2.0,-1,0.0,3
36,7,0,1,0.0,223,1,1,0,11,8,3.268501172784376,1.0,-1,0.0,3
29,9,2,1,0.0,3466,0,0,0,21,0,4.558810117701218,1.0,-1,0.0,3
31,4,0,2,0.0,-6,0,1,0,22,1,3.638803788620397,5.999999999999999,-1,0.0,3
51,4,1,2,0.0,1394,1,0,0,5,1,3.605332821788218,1.0,-1,0.0,3
38,9,2,2,0.0,69,1,0,0,13,8,4.461614395535583,3.0,-1,0.0,3
57,5,1,1,0.0,5313,0,0,0,3,6,4.186971443072528,1.0,-1,0.0,3
51,10,0,1,0.0,-56,1,0,0,19,9,5.487203337115751,3.0,-1,0.0,3
40,7,1,1,0.0,181,1,0,2,16,8,4.944342806213113,1.0,-1,0.0,3
49,1,0,0,0.0,24,1,0,0,11,8,5.876422025157402,1.0,362,1.0,2
48,1,1,1,0.0,1230,1,0,0,13,8,4.785925167316743,2.0,182,3.0,2
54,11,1,1,0.0,2206,0,0,0,11,3,5.20982739895367,1.0,91,3.0,2
48,9,2,1,0.0,-92,1,0,0,3,3,7.074838295497652,1.0,-1,0.0,3
38,9,0,1,0.0,1221,1,1,0,18,1,3.188605368815128,7.0,-1,0.0,3
32,9,2,1,0.0,10,0,0,0,19,1,4.129327720146802,2.0,-1,0.0,3
61,5,1,2,0.0,1257,0,0,0,10,3,5.372216538147435,1.0,-1,0.0,3
31,8,2,2,0.0,64,0,0,0,2,6,4.499311722000347,2.0,-1,0.0,3
31,0,1,1,0.0,941,1,0,0,8,0,4.258844513916575,3.999999999999999,-1,0.0,3
35,6,2,2,0.0,353,0,0,0,11,3,4.878145770478119,1.0,183,1.0,2
33,4,1,2,0.0,271,1,0,0,14,1,6.092079258170852,2.0,-1,0.0,3
22,8,2,0,0.0,423,0,0,0,16,5,4.737956874614875,1.0,179,8.0,2
46,9,2,1,0.0,834,1,0,0,11,5,4.164172079668743,2.0,-1,0.0,3
40,9,1,0,0.0,284,1,0,0,20,0,6.989733238335873,2.0,-1,0.0,3
35,4,2,2,0.0,1756,0,0,0,20,1,4.158419257274588,1.0,-1,0.0,3
37,0,1,1,0.0,1314,1,0,0,12,3,3.630513952003432,3.999999999999999,210,3.0,0
29,0,0,1,0.0,504,1,0,0,7,8,4.203853547561417,1.0,-1,0.0,3
38,0,0,1,0.0,3834,1,0,0,13,0,4.918884844042855,2.0,327,1.0,0
38,0,1,1,0.0,215,1,1,2,6,6,4.02603295217519,2.0,-1,0.0,3
54,9,2,2,0.0,118,0,0,0,5,0,4.585577761328971,1.0,-1,0.0,3
29,9,1,1,0.0,23,1,0,0,2,6,3.961763456584144,1.0,55,2.0,0
36,7,1,1,0.0,3740,1,0,0,7,0,4.466373710444616,1.0,-1,0.0,3
37,9,1,1,0.0,157,1,0,2,7,8,4.388520147277725,2.0,-1,0.0,3
32,9,1,1,0.0,-300,0,0,0,28,1,4.327584175863084,8.999999999999996,-1,0.0,3
30,0,2,1,0.0,28,0,0,2,20,1,3.535754494288526,1.0,-1,0.0,3
32,9,2,2,0.0,3818,0,0,0,18,1,3.4716868189265604,3.999999999999999,-1,0.0,3
28,1,1,0,0.0,115,1,0,2,28,8,3.246212305034745,3.999999999999999,-1,0.0,3
34,4,1,2,0.0,1778,0,0,0,4,9,4.900480392357877,1.0,162,2.0,0
24,8,2,1,0.0,822,0,0,0,27,10,4.093670894161326,1.0,91,2.0,0
36,9,1,2,0.0,202,0,0,0,1,6,4.22055456155713,1.0,192,1.0,0
33,4,2,2,0.0,3143,0,0,0,29,6,5.119946598944366,2.0,-1,0.0,3
39,9,1,2,0.0,1524,0,0,0,20,0,5.548960553882655,1.0,-1,0.0,3
30,0,1,1,0.0,873,1,0,2,29,8,6.073502831120216,3.0,-1,0.0,3
33,4,2,2,0.0,3552,0,0,0,13,3,3.928544212418221,2.0,85,3.0,0
34,1,0,1,0.0,-131,1,0,0,7,8,3.742209436027645,1.0,356,1.0,0
43,0,1,1,0.0,2682,0,0,0,30,5,3.499532738433449,7.999999999999997,-1,0.0,3
27,6,1,2,0.0,10005,1,0,0,14,0,3.961763456584144,3.0,271,2.0,0
35,4,1,2,0.0,178,0,0,0,14,1,3.223502400151684,2.0,-1,0.0,3
36,4,2,2,0.0,876,1,0,2,23,8,4.403402553070632,2.0,-1,0.0,3
51,9,1,1,0.0,2937,0,0,1,21,9,2.507390411431326,3.0,-1,0.0,3
35,4,1,2,0.0,2682,1,0,0,9,5,3.915041571501453,1.0,-1,0.0,3
33,1,0,3,1.0,-274,1,1,0,17,0,5.907912647541672,2.0,329,2.0,0
48,10,0,1,0.0,201,0,0,0,10,3,5.069989222109937,2.0,92,2.0,2
34,0,1,2,0.0,0,0,0,0,28,4,3.9082428321288782,2.0,-1,0.0,3
47,4,1,0,0.0,4151,1,0,2,14,8,3.596832635439625,1.0,-1,0.0,3
60,9,1,1,0.0,10925,0,0,0,23,10,4.540726475788741,3.0,185,1.0,2
40,4,2,2,0.0,1509,0,0,0,12,8,4.805534336641023,1.0,58,3.0,0
35,0,1,2,0.0,318,1,1,0,1,10,3.8168013093567112,1.0,-1,0.0,3
30,1,2,1,0.0,183,1,0,0,18,5,5.6596796163109,1.0,-1,0.0,3
35,9,1,1,0.0,2019,1,1,0,18,9,3.3011841761121925,2.0,144,1.0,0
30,10,1,2,0.0,0,1,0,0,18,9,5.997618861857075,1.0,-1,0.0,3
33,10,1,1,0.0,1211,0,0,0,7,1,5.23165560028785,1.0,-1,0.0,3
34,0,2,1,0.0,88,1,0,2,27,8,4.000659058374701,2.0,-1,0.0,3
24,4,2,2,0.0,507,0,0,0,3,5,4.480570101881423,1.0,-1,0.0,3
29,6,1,2,0.0,2305,0,0,0,27,8,3.2903870491072795,2.0,-1,0.0,3
48,4,1,0,0.0,606,0,0,0,5,7,3.234911159750941,5.999999999999999,-1,0.0,3
32,9,2,1,0.0,483,1,1,0,18,8,2.6140608187676,5.999999999999999,-1,0.0,3
47,1,1,1,0.0,-337,1,1,0,12,8,4.929838881704393,1.0,-1,0.0,3
50,9,1,1,0.0,416,1,0,2,5,6,5.346065931954191,4.999999999999998,-1,0.0,3
73,5,1,1,0.0,2850,0,0,0,17,9,4.671885936671975,1.0,40,7.999999999999997,0
51,0,2,2,0.0,394,0,0,1,28,4,6.411997432967651,2.0,-1,0.0,3
25,10,2,2,0.0,343,0,0,0,1,6,4.969451690210418,1.0,-1,0.0,3
26,1,2,0,0.0,409,1,0,0,21,5,5.575242129507651,2.0,-1,0.0,3
60,5,1,1,0.0,975,0,0,0,16,11,4.684466848791585,1.0,500,1.0,0
60,1,1,0,0.0,7929,0,0,2,1,0,3.571001184652212,1.0,-1,0.0,3
36,10,1,1,0.0,-35,0,0,0,30,4,4.828783746407009,3.0,-1,0.0,3
33,7,1,0,0.0,0,1,0,0,7,8,4.332751139860273,2.0,-1,0.0,3
46,4,1,2,0.0,1906,0,0,0,28,1,2.7808425438516773,5.999999999999999,-1,0.0,3
26,7,1,1,0.0,77,1,0,0,15,8,5.682127652917603,1.0,340,3.999999999999999,0
30,0,2,1,0.0,914,1,0,0,28,10,5.4319329671440855,3.0,272,1.0,0
30,1,0,0,0.0,1,1,0,2,6,6,3.0641375472410988,8.999999999999996,-1,0.0,3
41,1,1,1,0.0,4910,1,0,0,3,0,6.621038001490954,1.0,-1,0.0,3
60,5,1,0,0.0,414,0,0,2,8,8,5.032490906598206,1.0,-1,0.0,3
51,1,1,3,0.0,1432,0,0,0,9,5,5.008229824520273,1.0,-1,0.0,3
36,4,1,2,0.0,255,0,0,0,25,1,4.408333305423279,5.999999999999999,95,3.999999999999999,2
31,4,1,1,0.0,0,0,0,0,11,1,5.91905023794698,1.0,-1,0.0,3
43,4,1,1,0.0,107,1,1,1,28,10,3.765007826941025,1.0,-1,0.0,3
55,3,0,0,0.0,0,0,0,2,20,6,5.042792526844461,2.0,-1,0.0,3
44,1,1,0,0.0,4031,1,0,0,7,8,6.438700855341997,3.999999999999999,-1,0.0,3
61,4,2,2,0.0,2,0,0,0,12,1,3.734525982304581,1.0,114,3.0,0
34,4,1,2,0.0,273,1,0,0,14,8,5.3402075431265965,1.0,175,2.0,0
40,1,1,1,0.0,10,1,0,2,9,8,7.456596410849868,2.0,-1,0.0,3
56,5,1,1,0.0,415,0,0,0,22,1,3.928544212418221,2.0,-1,0.0,3
33,4,1,2,0.0,968,0,1,0,28,1,3.423890707633228,9.999999999999998,-1,0.0,3
28,4,2,1,0.0,171,0,0,0,10,7,3.4042576221885303,1.0,-1,0.0,3
36,1,2,1,0.0,3623,0,0,2,12,9,3.1647549968555637,1.0,378,1.0,2
53,0,1,1,0.0,1796,0,0,1,15,2,5.292703372270681,1.0,193,1.0,0
38,4,1,2,0.0,328,0,0,0,8,1,4.348153031922057,2.0,-1,0.0,3
28,4,2,2,0.0,11000,1,0,0,2,5,6.361332093761926,1.0,399,3.0,2
39,4,2,3,0.0,2887,1,0,2,7,8,2.746097953128509,2.0,-1,0.0,3
47,4,2,2,0.0,86,0,0,0,5,1,4.461614395535583,1.0,97,3.999999999999999,2
39,4,1,2,0.0,285,1,0,0,15,5,6.166886436986466,3.0,-1,0.0,3
46,4,1,1,0.0,0,0,0,2,12,6,3.9082428321288782,1.0,-1,0.0,3
37,1,1,1,0.0,-67,0,0,0,2,3,3.9218085820103177,1.0,-1,0.0,3
42,4,1,2,0.0,783,1,0,0,19,9,3.234911159750941,2.0,128,3.0,0
33,1,2,3,0.0,129,1,1,0,30,0,5.310652055809591,1.0,161,1.0,0
60,6,1,0,0.0,362,0,1,0,29,5,6.122704310473737,5.999999999999999,-1,0.0,3
29,0,2,2,0.0,514,0,0,0,2,3,4.540726475788741,1.0,-1,0.0,3
61,5,1,0,0.0,197,0,0,0,17,3,3.5882778627489147,1.0,-1,0.0,3
32,7,2,1,0.0,659,1,0,0,20,0,1.957359540617632,5.999999999999999,-1,0.0,3
29,4,1,2,0.0,10576,0,0,2,15,8,6.831805889154147,2.0,-1,0.0,3
38,4,1,3,0.0,3576,0,0,0,26,8,5.580458491117222,1.0,-1,0.0,3
59,0,1,0,0.0,1040,0,0,1,31,5,5.947746164186876,1.0,-1,0.0,3
40,7,1,1,0.0,0,1,0,0,21,9,2.763617671002859,1.0,185,2.0,0
30,7,2,1,0.0,-158,1,0,0,12,8,5.136310183004445,1.0,370,2.0,0
34,3,1,2,0.0,11000,0,0,0,25,8,3.579667665418579,1.0,-1,0.0,3
34,9,2,2,0.0,2838,1,0,0,13,8,5.684607145334355,3.0,-1,0.0,3
