age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
33,0,1,1,0.0,-370,1,0,0,7,8,4.499311722000347,1.0,345,1.0,0,1
27,9,2,2,0.0,11000,0,0,0,25,9,4.607566200524816,2.0,97,7.0,2,1
35,4,1,2,0.0,323,0,0,0,11,4,4.499311722000347,2.0,-1,0.0,3,1
47,3,1,1,0.0,3940,1,0,0,5,1,4.327584175863084,3.0,97,2.0,0,1
57,4,0,2,0.0,8897,1,0,0,12,1,6.219967810663493,2.0,-1,0.0,3,1
26,9,2,1,0.0,2002,0,0,0,29,4,3.845565662684017,1.0,-1,0.0,3,1
46,1,1,1,0.0,668,1,0,2,15,8,6.889966681820584,2.0,-1,0.0,3,1
58,7,1,0,0.0,2946,1,0,0,14,8,5.265468205962986,1.0,-1,0.0,3,1
43,7,1,2,0.0,4216,0,0,0,24,2,3.8737605561432313,2.0,195,2.0,2,1
49,7,1,0,0.0,0,1,0,0,6,8,5.197242437092907,2.0,166,3.0,0,1
34,9,1,2,0.0,11000,0,0,0,26,8,4.413249211862446,2.0,35,5.999999999999999,1,1
28,10,1,0,0.0,7459,1,0,0,2,3,6.435157655409223,4.999999999999998,269,2.0,0,1
33,1,1,0,0.0,5,1,0,0,17,0,6.4808144372105625,2.0,-1,0.0,3,1
25,8,2,1,0.0,4147,0,0,0,14,1,4.247999406312657,3.0,-1,0.0,3,1
26,7,2,2,0.0,0,0,1,1,1,5,4.499311722000347,3.9999999999999987,-1,0.0,3,1
32,0,2,1,0.0,131,1,0,0,22,6,5.4263217496449645,1.0,183,2.0,2,1
29,4,1,1,0.0,231,0,0,0,14,8,6.596287633197085,1.0,14,1.0,0,1
30,4,2,2,0.0,720,0,0,0,15,4,6.892913757407471,3.9999999999999987,210,3.9999999999999987,1,1
23,9,2,1,0.0,598,0,0,0,11,9,5.069989222109937,1.0,195,1.0,0,1
41,9,1,1,0.0,1819,0,0,0,22,11,5.039364968651542,1.0,371,3.0,0,1
66,4,1,1,0.0,587,0,0,0,12,8,5.234753913953489,2.0,392,2.0,2,1
62,5,1,1,0.0,1495,0,0,0,13,10,6.279442437468084,1.0,57,2.0,2,1
28,6,2,2,0.0,442,0,0,0,19,6,5.286683798069579,3.0,95,3.0,1,1
33,4,1,2,0.0,271,1,0,0,13,9,4.08159683839031,2.0,91,2.0,2,1
77,5,1,0,0.0,11000,0,0,0,15,7,4.480570101881423,1.0,91,2.0,1,1
54,4,1,2,0.0,1014,0,1,0,30,0,4.398456848088809,1.0,162,2.0,0,1
50,4,1,2,0.0,2366,0,0,0,28,4,6.122704310473737,2.0,149,1.0,1,1
31,3,2,0,0.0,11000,0,0,0,21,0,5.767225848425026,2.0,-1,0.0,3,1
45,4,2,2,0.0,1411,0,0,0,7,11,6.090022755734466,2.0,102,3.0,0,1
30,4,2,2,0.0,617,0,0,0,27,3,4.141030604501615,2.0,-1,0.0,3,1
40,9,0,2,0.0,4736,1,0,0,11,3,4.607566200524816,2.0,-1,0.0,3,1
67,5,1,3,0.0,2540,0,0,1,14,11,4.581145748287445,3.0,92,8.0,2,1
39,7,2,1,0.0,403,1,0,0,7,8,6.88849186681214,3.0,-1,0.0,3,1
20,1,2,1,0.0,423,1,0,0,16,0,5.3577309828360296,1.0,-1,0.0,3,1
31,4,1,2,0.0,131,0,0,0,18,3,4.801629776256761,2.0,-1,0.0,3,1
31,0,2,2,0.0,4041,0,0,0,30,0,6.52732565665124,2.0,-1,0.0,3,1
33,4,1,2,0.0,273,1,0,2,16,8,6.09618664907275,1.0,-1,0.0,3,1
45,1,1,0,0.0,101,1,0,2,12,8,5.244019269110231,4.999999999999998,-1,0.0,3,1
45,0,1,1,0.0,0,0,1,1,15,5,5.4569917817799585,3.0,-1,0.0,3,1
31,9,2,1,0.0,2544,0,0,0,15,5,4.456841333435252,1.0,184,3.0,2,1
33,9,1,2,0.0,1699,0,0,0,6,9,4.0571552091640655,2.0,94,1.0,2,1
41,1,1,1,0.0,2689,1,0,0,15,0,3.765007826941025,1.0,-1,0.0,3,1
31,4,1,2,0.0,3160,1,0,0,26,0,5.846767094794021,2.0,-1,0.0,3,1
50,3,1,1,0.0,388,0,0,0,11,7,4.203853547561417,2.0,-1,0.0,3,1
56,5,1,1,0.0,393,0,1,0,26,5,4.0876459029501735,1.0,221,2.0,0,1
28,8,2,1,0.0,69,0,0,0,30,4,5.454222788621013,2.0,-1,0.0,3,1
35,9,2,2,0.0,2658,1,0,0,19,1,6.023201007337474,2.0,141,3.0,0,1
30,7,2,1,1.0,-366,1,0,0,18,5,5.409393414956926,1.0,-1,0.0,3,1
64,5,1,1,0.0,466,1,0,0,18,10,5.437528577815905,1.0,-1,0.0,3,1
32,8,2,2,0.0,64,0,0,0,30,6,5.629369806970766,3.9999999999999987,105,4.999999999999998,0,1
29,1,1,1,0.0,580,1,1,0,17,0,6.959776961311287,2.0,-1,0.0,3,1
29,4,2,1,0.0,3317,0,1,1,4,8,5.733595095872245,7.0,-1,0.0,3,1
51,1,1,1,0.0,955,0,1,0,17,2,4.301496099499769,3.0,-1,0.0,3,1
40,3,2,2,0.0,7441,0,0,0,31,5,7.166562111240973,5.999999999999999,-1,0.0,3,1
45,9,1,2,0.0,377,1,0,2,19,6,6.160911827281044,3.0,-1,0.0,3,1
36,0,2,2,0.0,994,0,0,0,6,8,4.247999406312657,1.0,90,5.999999999999999,2,1
31,1,1,1,0.0,1766,0,1,0,5,6,3.9813395028467427,2.0,-1,0.0,3,1
43,7,1,1,0.0,-236,1,0,0,28,5,5.973906927648988,7.0,-1,0.0,3,1
42,7,1,1,0.0,774,0,0,0,28,4,6.4633570936244205,1.0,-1,0.0,3,1
46,0,1,1,0.0,659,1,0,1,29,5,6.681043533807631,10.999999999999998,-1,0.0,3,1
34,9,1,2,0.0,149,0,0,0,22,1,5.9608652952764105,2.0,-1,0.0,3,1
52,1,1,1,0.0,1405,0,1,0,17,5,5.991177074431619,2.0,-1,0.0,3,1
47,0,1,1,0.0,290,1,0,0,22,5,7.017944294575077,2.0,-1,0.0,3,1
40,8,2,1,0.0,595,1,0,0,3,6,5.069989222109937,2.0,-1,0.0,3,1
26,8,2,1,0.0,4613,0,0,0,28,8,5.788569125632135,3.0,196,2.0,1,1
45,9,1,1,0.0,0,1,0,0,7,2,4.847929949442058,1.0,-1,0.0,3,1
55,5,0,1,0.0,2204,0,0,0,22,3,4.499311722000347,1.0,264,1.0,0,1
42,10,1,2,0.0,576,0,0,0,3,6,5.20354519056745,2.0,96,1.0,2,1
40,4,2,2,0.0,3840,1,0,0,24,11,4.358339697587946,2.0,409,2.0,2,1
43,9,1,1,0.0,1358,0,0,0,10,7,3.9352488054762023,3.0,-1,0.0,3,1
26,8,2,2,0.0,5169,1,0,0,25,8,5.039364968651542,1.0,35,2.0,0,1
31,1,1,1,0.0,0,1,0,2,10,1,3.443224450329921,1.0,500,1.0,1,1
31,4,2,2,0.0,533,0,0,0,11,3,3.831256371246868,1.0,91,8.0,2,1
29,7,2,2,0.0,1788,0,0,0,27,10,4.881887399474654,1.0,-1,0.0,3,1
44,6,0,2,0.0,1070,1,0,0,12,1,3.7800021353855224,2.0,104,3.0,2,1
35,4,2,2,0.0,80,0,0,0,4,11,5.162202799855332,2.0,94,1.0,1,1
36,9,2,1,0.0,3254,1,0,2,27,10,4.226082113403239,1.0,-1,0.0,3,1
30,0,2,1,0.0,1309,0,0,0,28,4,5.689557388467516,1.0,-1,0.0,3,1
48,4,1,2,0.0,0,0,1,0,19,3,4.209440445553625,3.9999999999999987,182,1.0,2,1
33,4,2,3,0.0,1534,1,0,0,11,5,6.5392392060710955,2.0,-1,0.0,3,1
36,4,1,2,0.0,535,0,0,0,20,0,3.8737605561432313,2.0,-1,0.0,3,1
46,0,1,1,0.0,368,0,0,0,20,1,4.64216933567549,1.0,90,3.9999999999999987,1,1
35,10,2,2,0.0,415,0,0,0,4,8,3.96831780336903,2.0,89,2.0,2,1
46,9,1,1,0.0,3434,0,1,0,8,6,3.8597326206974114,2.0,101,1.0,2,1
32,0,1,1,0.0,35,0,0,0,17,2,4.770080172334528,3.0,126,3.0,2,1
46,7,1,1,0.0,2948,0,0,0,21,9,6.273753071636508,1.0,-1,0.0,3,1
54,3,1,2,0.0,2473,0,0,0,5,7,5.652143243685094,2.0,-1,0.0,3,1
36,4,1,2,0.0,1133,1,0,0,4,1,4.64216933567549,1.0,181,2.0,1,1
29,0,2,1,0.0,306,1,0,0,18,8,6.035882824822383,3.9999999999999987,-1,0.0,3,1
58,4,1,1,0.0,-382,0,0,0,31,5,5.743258215959113,11.999999999999995,-1,0.0,3,1
35,0,0,1,0.0,1224,1,0,0,3,9,4.111603669743604,1.0,-1,0.0,3,1
30,4,2,2,0.0,5359,0,0,0,27,8,3.638803788620397,1.0,98,1.0,2,1
31,9,1,2,0.0,2166,0,0,0,13,5,5.575242129507651,5.999999999999999,182,2.0,2,1
35,4,1,2,0.0,925,0,0,0,8,6,4.186971443072528,3.9999999999999987,-1,0.0,3,1
36,4,1,2,0.0,495,0,0,0,5,1,3.9218085820103177,3.0,97,2.0,2,1
34,0,1,1,0.0,2374,1,0,0,9,9,3.9485662213280825,1.0,209,2.0,0,1
28,8,2,1,0.0,1925,0,0,0,25,8,4.456841333435252,1.0,88,3.9999999999999987,0,1
23,7,2,1,0.0,279,1,0,0,18,8,6.176809527897837,1.0,370,1.0,0,1
46,1,1,3,0.0,842,1,0,1,8,8,6.156920046431465,1.0,-1,0.0,3,1
33,10,2,2,0.0,6748,0,0,0,14,1,7.31859311400777,2.0,-1,0.0,3,1
25,4,1,2,0.0,-242,1,1,0,18,8,5.634452075428265,3.9999999999999987,332,3.9999999999999987,1,1
43,1,1,0,0.0,3917,0,0,0,2,7,3.901412008973134,1.0,-1,0.0,3,1
38,9,2,1,0.0,1711,0,0,1,30,11,4.368462481311209,1.0,-1,0.0,3,1
62,5,1,1,0.0,298,0,0,0,17,9,5.894472263028664,2.0,-1,0.0,3,1
33,11,1,1,0.0,335,0,0,0,4,3,6.269952407974292,2.0,177,7.0,0,1
53,4,1,3,0.0,2240,1,0,0,2,6,4.594407251504569,2.0,385,1.0,2,1
38,9,1,1,0.0,1478,0,0,0,12,1,6.3355854558481015,3.9999999999999987,-1,0.0,3,1
32,2,1,1,0.0,390,0,0,0,6,11,5.181394613894015,1.0,280,1.0,0,1
24,8,2,1,0.0,1234,0,0,0,21,5,4.729833477073591,1.0,156,2.0,2,1
26,4,2,2,0.0,3704,0,0,0,19,1,4.388520147277725,3.9999999999999987,-1,0.0,3,1
55,1,1,3,0.0,890,0,0,0,22,1,6.985474969133307,2.0,-1,0.0,3,1
47,4,1,2,0.0,3663,0,0,0,30,7,4.922543505741511,3.0,-1,0.0,3,1
58,1,2,1,0.0,119,1,1,0,12,8,6.442238798586457,1.0,-1,0.0,3,1
30,1,1,1,0.0,167,1,0,0,10,5,4.4711193716462985,1.0,-1,0.0,3,1
39,9,2,1,0.0,1022,1,0,2,20,8,7.098070371728501,2.0,-1,0.0,3,1
30,0,2,2,0.0,305,0,0,0,4,3,4.332751139860273,2.0,-1,0.0,3,1
34,1,0,3,0.0,172,0,0,0,15,6,4.050982268656094,1.0,-1,0.0,3,1
34,4,1,2,0.0,3047,0,0,0,30,0,4.742004510794258,1.0,160,4.999999999999998,1,1
56,4,1,2,0.0,616,0,0,0,30,0,4.322400501255742,1.0,83,1.0,2,1
27,7,2,1,0.0,453,0,0,0,19,0,3.8168013093567112,2.0,-1,0.0,3,1
46,6,2,1,0.0,526,0,0,0,30,0,5.429129315696136,1.0,87,2.0,1,1
32,4,1,2,0.0,169,0,0,1,14,1,5.869614429108003,2.0,-1,0.0,3,1
27,7,2,1,0.0,1347,0,0,1,28,2,6.138869985423156,1.0,193,8.0,2,1
36,1,1,0,0.0,378,1,0,0,5,8,6.855828023669573,1.0,-1,0.0,3,1
46,0,2,2,0.0,2889,1,0,0,5,8,5.346065931954191,1.0,-1,0.0,3,1
46,9,1,1,0.0,57,0,0,2,28,8,6.081777938070386,1.0,-1,0.0,3,1
49,4,1,2,0.0,0,0,0,1,17,10,4.311982503938565,1.0,-1,0.0,3,1
39,9,1,2,0.0,1293,0,0,0,3,6,3.8021969071482844,2.0,-1,0.0,3,1
33,9,2,1,0.0,2085,0,0,0,9,3,5.366434980763075,2.0,-1,0.0,3,1
48,2,2,1,0.0,315,0,0,2,11,3,4.545265618360701,1.0,-1,0.0,3,1
38,1,1,1,0.0,1627,0,0,2,16,6,6.976937342623246,8.999999999999996,-1,0.0,3,1
60,5,1,1,0.0,1853,0,0,0,10,3,4.368462481311209,1.0,183,1.0,2,1
33,9,2,1,0.0,1429,1,0,0,31,1,4.531611257790985,7.999999999999997,-1,0.0,3,1
64,4,1,2,0.0,3951,0,0,0,28,4,3.7574498145197053,1.0,91,1.0,2,1
22,6,2,2,0.0,780,0,0,0,17,7,4.549792554652635,3.0,-1,0.0,3,1
34,9,0,2,0.0,674,1,0,0,7,1,5.601193393585297,2.0,-1,0.0,3,1
36,1,1,1,0.0,218,1,0,0,4,8,5.682127652917603,5.999999999999999,-1,0.0,3,1
72,5,1,0,0.0,763,0,0,0,24,0,4.994222633048054,2.0,-1,0.0,3,1
37,7,1,1,0.0,4151,1,1,0,30,5,5.484475352442165,3.9999999999999987,-1,0.0,3,1
78,5,0,0,0.0,2787,0,0,1,1,5,4.951551895538336,1.0,-1,0.0,3,1
31,9,1,2,0.0,26,0,1,0,18,9,5.113361447096938,1.0,127,5.999999999999999,1,1
20,8,2,1,0.0,153,0,0,2,21,6,3.4716868189265604,1.0,-1,0.0,3,1
60,6,1,0,0.0,362,0,1,0,29,5,6.122704310473737,5.999999999999999,-1,0.0,3,1
36,6,1,1,0.0,1184,1,0,0,6,0,6.576305248391257,1.0,-1,0.0,3,1
51,9,1,1,0.0,6840,0,0,1,7,5,4.480570101881423,1.0,-1,0.0,3,1
26,1,2,1,0.0,3145,0,0,0,28,2,6.703373488107345,1.0,209,1.0,1,1
48,0,1,1,0.0,660,0,0,0,18,3,4.746042840064914,1.0,500,2.0,2,1
49,4,1,2,0.0,1311,1,0,0,8,8,6.1166123640794945,1.0,-1,0.0,3,1
20,8,2,1,0.0,215,0,0,0,24,9,4.774054745240442,1.0,95,4.999999999999998,2,1
77,5,1,0,0.0,3324,0,0,0,13,8,4.624955144647758,1.0,91,4.999999999999998,2,1
42,4,2,2,1.0,0,1,0,0,21,9,6.138869985423156,1.0,-1,0.0,3,1
31,0,2,1,0.0,747,1,0,2,26,8,5.484475352442165,2.0,-1,0.0,3,1
56,1,1,1,0.0,448,1,1,0,17,8,5.519657190569699,1.0,181,2.0,1,1
32,9,2,2,0.0,1246,1,0,0,30,0,5.38946116145719,1.0,85,2.0,2,1
33,4,1,2,0.0,271,1,0,0,14,1,6.092079258170852,2.0,-1,0.0,3,1
33,4,2,2,0.0,1271,1,0,0,15,0,5.723887803075185,3.0,330,1.0,0,1
54,3,1,1,0.0,962,1,0,0,29,10,4.620624455537806,3.0,-1,0.0,3,1
28,8,2,2,0.0,3054,0,0,0,30,0,4.994222633048054,1.0,80,5.999999999999999,1,1
41,10,1,2,0.0,0,0,0,0,30,10,4.955145838309587,3.0,-1,0.0,3,1
51,4,1,2,0.0,346,0,0,0,12,9,3.7574498145197053,2.0,192,3.0,0,1
43,1,0,0,0.0,3550,0,0,0,20,9,6.723930124457809,1.0,-1,0.0,3,1
36,4,2,2,0.0,1379,0,0,0,25,8,4.123442540076387,1.0,186,1.0,0,1
49,4,1,2,0.0,1093,1,1,0,12,4,4.413249211862446,2.0,91,2.0,2,1
47,0,0,1,0.0,295,1,0,2,6,6,3.4141122690146983,2.0,-1,0.0,3,1
30,7,1,1,0.0,129,1,0,2,26,8,7.146601046740266,7.0,-1,0.0,3,1
31,9,1,2,0.0,636,1,0,0,4,8,4.878145770478119,3.9999999999999987,-1,0.0,3,1
39,9,1,1,0.0,4101,1,0,0,18,3,3.845565662684017,2.0,264,1.0,1,1
40,4,1,2,0.0,3352,1,0,1,23,10,3.7874394548047654,1.0,-1,0.0,3,1
48,4,2,2,0.0,334,1,0,0,28,11,5.634452075428265,2.0,92,8.0,2,1
30,7,0,1,0.0,341,1,0,0,20,9,5.298704518099652,1.0,-1,0.0,3,1
41,2,1,1,0.0,8491,1,0,0,18,9,6.341126384857527,1.0,-1,0.0,3,1
33,7,1,1,0.0,227,1,1,0,13,1,5.295706240372823,2.0,-1,0.0,3,1
25,8,2,1,0.0,125,0,0,0,9,3,4.269615564207284,1.0,92,2.0,2,1
49,0,1,1,0.0,3608,1,0,2,13,9,4.353254409709861,1.0,-1,0.0,3,1
32,4,2,2,0.0,2536,1,0,0,26,1,6.394026942319003,5.999999999999999,-1,0.0,3,1
64,4,1,2,0.0,4688,0,0,0,21,10,4.186971443072528,1.0,-1,0.0,3,1
28,8,2,1,0.0,0,0,0,0,18,3,4.237079022940274,12.0,-1,0.0,3,1
37,4,1,2,0.0,1113,0,0,0,2,7,4.343035443026411,1.0,182,1.0,2,1
25,1,2,1,0.0,1857,1,0,0,13,0,4.650712187985977,3.9999999999999987,187,5.999999999999999,2,1
53,0,2,1,0.0,2892,0,0,0,9,0,5.4403205626653035,3.0,-1,0.0,3,1
62,6,0,2,0.0,6,1,0,0,13,0,3.499532738433449,1.0,182,3.0,2,1
34,7,1,1,0.0,1076,0,0,0,12,8,3.887652659949325,1.0,182,5.999999999999999,2,1
26,0,2,1,1.0,-930,1,0,0,14,8,6.061032797377437,1.0,-1,0.0,3,1
39,1,1,1,0.0,1382,1,0,0,11,3,5.039364968651542,2.0,-1,0.0,3,1
45,4,2,2,0.0,2048,1,0,0,18,10,4.713472724989676,1.0,500,1.0,0,1
19,8,2,0,0.0,608,0,0,0,12,8,4.378522324607275,1.0,180,2.0,2,1
33,1,0,3,1.0,-274,1,1,0,17,0,5.907912647541672,2.0,329,2.0,0,1
43,0,1,1,0.0,132,0,0,0,27,8,4.111603669743604,2.0,71,1.0,2,1
35,9,2,1,0.0,344,0,0,0,27,1,5.417875433723883,12.0,-1,0.0,3,1
52,1,1,1,0.0,2230,0,0,0,29,10,5.126508961784701,3.0,-1,0.0,3,1
28,6,2,1,0.0,5679,1,0,0,9,3,5.876422025157402,3.9999999999999987,-1,0.0,3,1
35,1,2,1,0.0,885,1,0,0,15,5,5.714135855910939,5.999999999999999,-1,0.0,3,1
50,1,1,0,0.0,3764,0,0,1,9,11,4.264239221289785,2.0,99,3.9999999999999987,0,1
37,7,1,1,0.0,4017,0,0,0,30,0,5.793283331336166,2.0,196,1.0,2,1
36,9,1,1,0.0,368,1,1,2,6,8,7.341048366712874,2.0,-1,0.0,3,1
61,5,1,1,0.0,569,0,0,0,4,1,4.29094021354444,1.0,-1,0.0,3,1
24,1,1,1,0.0,272,0,0,0,16,9,3.517769491829246,2.0,94,2.0,2,1
35,7,2,0,0.0,167,0,1,0,11,5,5.669686155046796,2.0,-1,0.0,3,1
32,4,1,2,0.0,1388,1,0,0,30,0,5.991177074431619,1.0,-1,0.0,3,1
45,1,1,1,0.0,7895,1,0,0,4,3,6.233531882813791,1.0,-1,0.0,3,1
43,1,1,1,0.0,2160,0,0,0,8,11,4.499311722000347,1.0,98,1.0,2,1
39,9,1,1,0.0,1587,1,0,0,2,6,4.013400147229545,3.0,-1,0.0,3,1
35,4,0,2,0.0,1723,1,0,0,25,5,6.214130109206549,1.0,-1,0.0,3,1
23,8,2,2,0.0,691,0,0,0,27,8,6.7614410768283895,1.0,178,5.999999999999999,2,1
34,1,1,1,0.0,243,1,0,0,18,8,5.383729514524361,1.0,-1,0.0,3,1
47,0,2,1,0.0,3696,0,0,0,12,4,6.0019030306466,3.9999999999999987,-1,0.0,3,1
21,8,2,1,0.0,71,0,0,0,13,4,4.000659058374701,2.0,-1,0.0,3,1
37,11,2,2,0.0,0,0,0,0,8,6,4.480570101881423,2.0,97,1.0,2,1
53,0,1,1,0.0,3765,0,0,2,20,6,6.6275960887208765,3.0,-1,0.0,3,1
46,1,1,0,0.0,977,0,1,1,2,3,5.168621464741199,3.0,-1,0.0,3,1
26,9,2,2,0.0,11000,0,0,0,2,3,4.585577761328971,1.0,-1,0.0,3,1
51,0,1,2,0.0,0,1,1,0,8,7,3.6795070945624917,2.0,-1,0.0,3,1
58,2,1,2,0.0,776,1,0,1,9,5,6.451060779504332,1.0,-1,0.0,3,1
51,0,2,1,0.0,1994,0,0,2,18,6,6.029550918341505,2.0,-1,0.0,3,1
33,0,1,1,0.0,616,0,0,0,6,11,4.44725358863922,3.0,-1,0.0,3,1
46,3,1,0,0.0,3512,0,0,0,30,10,4.038559629539667,1.0,197,1.0,0,1
34,9,2,2,0.0,6529,0,0,0,14,1,5.377981344539133,2.0,-1,0.0,3,1
40,1,1,0,0.0,0,1,0,0,21,5,6.604565600960176,3.9999999999999987,-1,0.0,3,1
40,0,0,1,0.0,2129,0,0,0,30,0,5.2192125346818585,1.0,-1,0.0,3,1
46,9,2,1,0.0,874,0,0,0,19,9,6.128779935066026,3.0,-1,0.0,3,1
59,2,1,1,0.0,496,0,0,0,22,10,5.958684184703807,3.0,183,1.0,2,1
34,9,1,2,0.0,1539,1,0,0,15,6,5.184574652975371,1.0,56,1.0,1,1
49,4,0,2,0.0,348,0,0,0,30,10,3.687503455426643,1.0,-1,0.0,3,1
28,4,2,2,0.0,1287,1,0,0,26,3,3.090128808524505,1.0,-1,0.0,3,1
56,4,1,2,0.0,11000,1,0,0,26,8,5.08344113751326,1.0,500,4.999999999999998,1,1
28,9,2,1,0.0,5763,0,1,0,5,7,4.164172079668743,2.0,-1,0.0,3,1
33,1,1,1,0.0,-267,1,0,0,20,0,6.520491468369877,3.0,-1,0.0,3,1
37,10,2,1,0.0,443,0,0,0,29,4,7.344772929087608,1.0,-1,0.0,3,1
38,7,1,1,0.0,934,1,0,0,14,8,5.907912647541672,1.0,-1,0.0,3,1
25,9,2,1,0.0,4859,0,0,0,12,4,4.332751139860273,1.0,-1,0.0,3,1
74,5,1,2,0.0,1843,0,0,0,15,11,4.452054429645555,2.0,184,3.0,2,1
42,10,1,1,0.0,1289,0,0,0,15,5,4.44725358863922,3.9999999999999987,415,2.0,0,1
29,3,2,2,0.0,19,0,0,0,3,2,4.558810117701218,1.0,230,1.0,2,1
60,5,1,1,0.0,8332,0,0,0,16,7,4.581145748287445,1.0,194,7.0,1,1
41,1,1,1,0.0,5517,1,0,0,10,5,5.593442112714949,1.0,-1,0.0,3,1
51,0,1,1,0.0,949,0,0,0,5,1,6.624319236330348,1.0,-1,0.0,3,1
49,1,1,0,0.0,-157,1,0,0,7,5,5.337271829842043,3.0,-1,0.0,3,1
41,4,1,2,0.0,254,0,0,0,9,6,4.0876459029501735,2.0,294,2.0,0,1
31,1,1,1,0.0,136,0,0,0,12,8,4.337901520377776,2.0,267,1.0,0,1
25,0,2,1,0.0,285,0,0,0,3,5,5.776738041111532,3.0,-1,0.0,3,1
32,4,0,2,0.0,874,0,0,0,12,1,6.917827629099682,5.999999999999999,-1,0.0,3,1
73,5,1,2,0.0,1641,1,0,0,27,3,2.8629235523291974,2.0,-1,0.0,3,1
31,4,2,1,0.0,1088,1,0,0,8,0,5.570012556935348,2.0,-1,0.0,3,1
32,8,2,2,0.0,1138,0,0,1,10,3,5.056440244121189,3.0,-1,0.0,3,1
27,8,2,2,0.0,11000,1,0,0,6,0,5.783844531112699,1.0,314,2.0,0,1
60,5,1,2,0.0,2557,1,0,0,2,3,5.100122019964041,1.0,-1,0.0,3,1
34,0,1,2,0.0,142,1,0,0,13,8,5.240935729765225,1.0,-1,0.0,3,1
43,0,2,1,0.0,733,1,0,0,19,9,6.640659949743167,3.0,-1,0.0,3,1
31,2,2,2,1.0,-405,1,1,0,13,1,5.88094862022061,2.0,-1,0.0,3,1
42,4,2,2,0.0,11000,0,0,0,28,5,6.134839341133775,5.999999999999999,405,1.0,2,1
27,7,2,1,0.0,246,0,0,0,17,6,5.222330810711294,2.0,-1,0.0,3,1
57,5,1,2,0.0,0,1,1,2,28,8,5.752877636844708,1.0,-1,0.0,3,1
30,4,2,2,0.0,536,0,0,0,14,4,4.9152188200186355,2.0,91,2.0,2,1
45,0,0,2,0.0,1506,0,0,0,28,5,4.92619484006545,3.9999999999999987,-1,0.0,3,1
49,0,2,1,0.0,716,1,0,2,15,8,6.881104972826811,3.0,-1,0.0,3,1
31,4,2,2,0.0,354,0,0,0,21,0,4.408333305423279,2.0,-1,0.0,3,1
41,4,0,2,0.0,1757,0,0,0,22,0,4.729833477073591,1.0,239,8.0,0,1
57,9,1,1,0.0,7554,0,0,1,28,10,3.8095180042890777,1.0,-1,0.0,3,1
57,4,0,3,0.0,854,0,0,0,6,10,5.304687368726683,1.0,40,4.999999999999998,2,1
58,5,1,1,0.0,1230,0,0,0,20,8,5.116656883369501,1.0,87,1.0,0,1
54,4,1,2,0.0,1303,0,0,0,3,3,7.387854143718956,1.0,-1,0.0,3,1
36,4,1,2,0.0,93,0,0,0,12,5,4.503964342658188,2.0,182,7.0,0,1
53,7,0,0,0.0,-291,1,1,2,7,8,5.611483594047932,1.0,-1,0.0,3,1
34,0,1,2,0.0,69,0,1,0,3,1,4.508604022693585,3.0,251,3.0,2,1
27,10,2,1,0.0,771,0,0,0,21,10,4.075523471226806,1.0,302,3.0,1,1
41,7,2,1,0.0,-675,1,1,0,18,7,3.852666723558134,3.9999999999999987,-1,0.0,3,1
62,9,1,1,0.0,973,0,0,0,2,3,4.778020403941574,1.0,-1,0.0,3,1
27,1,2,0,0.0,377,0,0,0,19,3,5.745667149660528,2.0,-1,0.0,3,1
37,9,1,1,0.0,480,0,0,0,22,10,4.847929949442058,2.0,182,7.999999999999997,1,1
22,8,2,1,0.0,552,0,0,0,1,11,4.781977195683225,1.0,-1,0.0,3,1
27,8,2,2,0.0,3733,1,0,1,13,3,4.66767190162205,5.999999999999999,-1,0.0,3,1
30,7,2,1,0.0,-158,1,0,0,12,8,5.136310183004445,1.0,370,2.0,0,1
28,0,2,1,0.0,136,0,0,0,16,6,4.889347514764574,1.0,-1,0.0,3,1
27,0,2,1,0.0,4590,1,0,0,10,9,3.734525982304581,3.9999999999999987,89,3.0,0,1
42,4,0,1,0.0,283,1,0,0,23,5,6.008313843957015,1.0,-1,0.0,3,1
36,4,1,2,0.0,0,1,0,1,23,10,3.8021969071482844,1.0,143,3.0,0,1
27,1,1,1,0.0,419,1,0,2,4,6,6.766090620883125,2.0,-1,0.0,3,1
58,7,0,1,0.0,462,0,0,0,12,1,4.801629776256761,1.0,-1,0.0,3,1
55,9,0,1,1.0,4,0,0,0,28,4,6.551094439200802,1.0,-1,0.0,3,1
52,0,0,1,0.0,363,1,0,0,21,1,3.9942472145823915,1.0,462,1.0,2,1
42,4,2,2,0.0,7560,0,0,0,28,4,3.7422094360276446,1.0,-1,0.0,3,1
46,4,0,2,0.0,1297,0,0,0,11,1,5.910144702074097,3.0,-1,0.0,3,1
32,9,2,1,0.0,40,0,0,0,8,1,5.113361447096938,2.0,-1,0.0,3,1
52,9,2,1,0.0,436,0,1,2,22,7,3.423890707633228,1.0,-1,0.0,3,1
57,0,1,1,0.0,403,1,0,0,18,8,5.6420523491310535,1.0,340,2.0,1,1
40,9,2,1,0.0,5637,1,0,2,30,8,5.511592018036906,3.0,-1,0.0,3,1
30,6,2,2,0.0,916,0,0,0,29,2,5.20982739895367,2.0,-1,0.0,3,1
30,4,1,2,0.0,1942,1,1,0,21,9,5.168621464741199,2.0,178,3.0,1,1
39,9,0,1,0.0,385,0,0,0,13,10,4.408333305423279,1.0,48,2.0,0,1
28,9,2,1,1.0,-1042,1,0,2,6,6,5.901202786619481,2.0,-1,0.0,3,1
